Player,Year,Surface,Matches,Wins,Win_pct
Lopez F.,2002,Clay,9,4,44.44444444444444
Lopez F.,2002,Grass,4,3,75.0
Lopez F.,2002,Hard,22,11,50.0
Lopez F.,2003,Carpet,7,3,42.857142857142854
Lopez F.,2003,Clay,22,12,54.54545454545454
Lopez F.,2003,Grass,7,4,57.14285714285714
Lopez F.,2003,Hard,25,13,52.0
Lopez F.,2004,Carpet,7,4,57.14285714285714
Lopez F.,2004,Clay,17,9,52.94117647058824
Lopez F.,2004,Grass,4,2,50.0
Lopez F.,2004,Hard,26,15,57.692307692307686
Lopez F.,2005,Carpet,3,1,33.33333333333333
Lopez F.,2005,Clay,15,7,46.666666666666664
Lopez F.,2005,Grass,7,5,71.42857142857143
Lopez F.,2005,Hard,32,18,56.25
Lopez F.,2006,Carpet,4,2,50.0
Lopez F.,2006,Clay,12,6,50.0
Lopez F.,2006,Grass,5,2,40.0
Lopez F.,2006,Hard,24,8,33.33333333333333
Lopez F.,2007,Carpet,3,0,0.0
Lopez F.,2007,Clay,11,5,45.45454545454545
Lopez F.,2007,Grass,4,2,50.0
Lopez F.,2007,Hard,32,19,59.375
Lopez F.,2008,Carpet,5,3,60.0
Lopez F.,2008,Clay,6,1,16.666666666666664
Lopez F.,2008,Grass,6,4,66.66666666666666
Lopez F.,2008,Hard,28,13,46.42857142857143
Lopez F.,2009,Clay,10,4,40.0
Lopez F.,2009,Grass,4,2,50.0
Lopez F.,2009,Hard,23,10,43.47826086956522
Lopez F.,2010,Clay,10,5,50.0
Lopez F.,2010,Grass,7,5,71.42857142857143
Lopez F.,2010,Hard,29,14,48.275862068965516
Lopez F.,2011,Clay,21,13,61.904761904761905
Lopez F.,2011,Grass,7,5,71.42857142857143
Lopez F.,2011,Hard,31,16,51.61290322580645
Lopez F.,2012,Clay,14,7,50.0
Lopez F.,2012,Grass,3,1,33.33333333333333
Lopez F.,2012,Hard,30,15,50.0
Lopez F.,2013,Clay,10,5,50.0
Lopez F.,2013,Grass,10,8,80.0
Lopez F.,2013,Hard,27,14,51.85185185185185
Lopez F.,2014,Clay,11,5,45.45454545454545
Lopez F.,2014,Grass,14,12,85.71428571428571
Lopez F.,2014,Hard,36,20,55.55555555555556
Lopez F.,2015,Clay,17,9,52.94117647058824
Lopez F.,2015,Grass,7,3,42.857142857142854
Lopez F.,2015,Hard,33,19,57.57575757575758
Lopez F.,2016,Clay,17,11,64.70588235294117
Lopez F.,2016,Grass,5,2,40.0
Lopez F.,2016,Hard,27,14,51.85185185185185
Lopez F.,2017,Clay,15,8,53.333333333333336
Lopez F.,2017,Grass,10,9,90.0
Lopez F.,2017,Hard,22,8,36.36363636363637
Lopez F.,2018,Clay,11,5,45.45454545454545
Lopez F.,2018,Grass,6,3,50.0
Lopez F.,2018,Hard,24,12,50.0
Lopez F.,2019,Clay,3,0,0.0
Lopez F.,2019,Grass,7,5,71.42857142857143
Lopez F.,2019,Hard,15,7,46.666666666666664
Lopez F.,2020,Clay,4,2,50.0
Lopez F.,2020,Hard,13,5,38.46153846153847
Lopez F.,2021,Clay,6,1,16.666666666666664
Lopez F.,2021,Grass,8,4,50.0
Lopez F.,2021,Hard,13,2,15.384615384615385
Lopez F.,2022,Clay,2,0,0.0
Lopez F.,2022,Grass,4,0,0.0
Lopez F.,2022,Hard,5,0,0.0
Lopez F.,2023,Clay,1,0,0.0
Lopez F.,2023,Grass,4,2,50.0
Lopez F.,2023,Hard,2,1,50.0
Lopez F. ,2009,Hard,2,1,50.0
Lopez M.,2001,Clay,7,5,71.42857142857143
Lopez M.,2002,Clay,4,2,50.0
Lopez M.,2003,Clay,6,2,33.33333333333333
Lopez M.,2004,Clay,18,8,44.44444444444444
Lopez M.,2004,Grass,3,1,33.33333333333333
Lopez M.,2005,Clay,3,1,33.33333333333333
Lopez M.,2005,Hard,2,1,50.0
Lopez M.,2007,Clay,1,0,0.0
Lopez M.,2008,Clay,2,0,0.0
Lopez M.,2010,Clay,1,0,0.0
Lopez M.,2010,Hard,1,0,0.0
Lopez M.,2014,Clay,1,0,0.0
Lopez San Martin A.,2023,Clay,1,0,0.0
Lopez Villasenor G.,2019,Hard,1,0,0.0
Lopez Villasenor G.,2020,Hard,1,0,0.0
Lopez Villasenor G.,2021,Hard,2,0,0.0
Lopez-Jaen M.A.,2008,Clay,3,1,33.33333333333333
Lopez-Moron A.,2000,Clay,8,1,12.5
Lopez-Moron A.,2000,Hard,2,0,0.0
Lopez-Perez E.,2016,Clay,1,0,0.0
Lorenzi P.,2006,Hard,1,0,0.0
Lorenzi P.,2007,Clay,2,1,50.0
Lorenzi P.,2009,Hard,1,0,0.0
Lorenzi P.,2010,Clay,7,1,14.285714285714285
Lorenzi P.,2010,Grass,3,1,33.33333333333333
Lorenzi P.,2010,Hard,6,0,0.0
Lorenzi P.,2011,Clay,2,1,50.0
Lorenzi P.,2011,Hard,3,1,33.33333333333333
Lorenzi P.,2012,Clay,10,3,30.0
Lorenzi P.,2012,Grass,4,1,25.0
Lorenzi P.,2012,Hard,11,5,45.45454545454545
Lorenzi P.,2013,Clay,20,8,40.0
Lorenzi P.,2013,Grass,3,1,33.33333333333333
Lorenzi P.,2013,Hard,12,2,16.666666666666664
Lorenzi P.,2014,Clay,14,7,50.0
Lorenzi P.,2014,Grass,3,0,0.0
Lorenzi P.,2014,Hard,6,2,33.33333333333333
Lorenzi P.,2015,Clay,12,4,33.33333333333333
Lorenzi P.,2015,Grass,1,0,0.0
Lorenzi P.,2015,Hard,10,3,30.0
Lorenzi P.,2016,Clay,24,14,58.333333333333336
Lorenzi P.,2016,Grass,3,0,0.0
Lorenzi P.,2016,Hard,20,9,45.0
Lorenzi P.,2017,Clay,26,14,53.84615384615385
Lorenzi P.,2017,Grass,4,1,25.0
Lorenzi P.,2017,Hard,26,9,34.61538461538461
Lorenzi P.,2018,Clay,11,2,18.181818181818183
Lorenzi P.,2018,Grass,3,1,33.33333333333333
Lorenzi P.,2018,Hard,8,3,37.5
Lorenzi P.,2019,Clay,6,1,16.666666666666664
Lorenzi P.,2019,Grass,1,0,0.0
Lorenzi P.,2019,Hard,8,5,62.5
Lorenzi P.,2020,Clay,1,0,0.0
Lorenzi P.,2020,Hard,4,1,25.0
Lorenzi P.,2021,Grass,1,0,0.0
Lorenzi P.,2021,Hard,1,0,0.0
Lu H.,2004,Hard,2,1,50.0
Lu Y.,2004,Hard,1,0,0.0
Lu Y.,2005,Hard,1,0,0.0
Lu Y.,2006,Hard,1,0,0.0
Lu Y.,2007,Hard,1,0,0.0
Lu Y.,2021,Clay,1,0,0.0
Lu Y.,2021,Grass,2,0,0.0
Lu Y.,2021,Hard,4,1,25.0
Lu Y.H.,2004,Grass,6,3,50.0
Lu Y.H.,2004,Hard,6,1,16.666666666666664
Lu Y.H.,2005,Grass,2,1,50.0
Lu Y.H.,2005,Hard,6,1,16.666666666666664
Lu Y.H.,2006,Grass,3,1,33.33333333333333
Lu Y.H.,2006,Hard,5,1,20.0
Lu Y.H.,2007,Clay,1,0,0.0
Lu Y.H.,2007,Grass,1,0,0.0
Lu Y.H.,2007,Hard,14,5,35.714285714285715
Lu Y.H.,2008,Grass,3,0,0.0
Lu Y.H.,2008,Hard,15,7,46.666666666666664
Lu Y.H.,2009,Clay,1,0,0.0
Lu Y.H.,2009,Grass,4,1,25.0
Lu Y.H.,2009,Hard,24,8,33.33333333333333
Lu Y.H.,2010,Clay,1,0,0.0
Lu Y.H.,2010,Grass,7,4,57.14285714285714
Lu Y.H.,2010,Hard,25,10,40.0
Lu Y.H.,2011,Clay,4,1,25.0
Lu Y.H.,2011,Grass,6,3,50.0
Lu Y.H.,2011,Hard,20,7,35.0
Lu Y.H.,2012,Clay,2,0,0.0
Lu Y.H.,2012,Grass,6,4,66.66666666666666
Lu Y.H.,2012,Hard,18,7,38.88888888888889
Lu Y.H.,2013,Clay,2,1,50.0
Lu Y.H.,2013,Grass,4,2,50.0
Lu Y.H.,2013,Hard,28,14,50.0
Lu Y.H.,2014,Clay,4,1,25.0
Lu Y.H.,2014,Grass,5,3,60.0
Lu Y.H.,2014,Hard,32,18,56.25
Lu Y.H.,2015,Clay,3,1,33.33333333333333
Lu Y.H.,2015,Grass,7,3,42.857142857142854
Lu Y.H.,2015,Hard,25,12,48.0
Lu Y.H.,2016,Clay,1,0,0.0
Lu Y.H.,2016,Grass,2,1,50.0
Lu Y.H.,2016,Hard,12,6,50.0
Lu Y.H.,2017,Clay,1,0,0.0
Lu Y.H.,2017,Grass,1,0,0.0
Lu Y.H.,2017,Hard,21,9,42.857142857142854
Lu Y.H.,2020,Hard,1,0,0.0
Luczak P.,2003,Clay,1,0,0.0
Luczak P.,2003,Grass,2,1,50.0
Luczak P.,2003,Hard,9,3,33.33333333333333
Luczak P.,2004,Clay,5,3,60.0
Luczak P.,2004,Hard,2,0,0.0
Luczak P.,2005,Clay,10,4,40.0
Luczak P.,2005,Hard,4,1,25.0
Luczak P.,2006,Clay,3,1,33.33333333333333
Luczak P.,2006,Hard,11,4,36.36363636363637
Luczak P.,2007,Clay,3,0,0.0
Luczak P.,2007,Hard,6,2,33.33333333333333
Luczak P.,2008,Clay,10,3,30.0
Luczak P.,2008,Hard,4,1,25.0
Luczak P.,2009,Clay,4,2,50.0
Luczak P.,2009,Hard,3,0,0.0
Luczak P.,2010,Clay,13,2,15.384615384615385
Luczak P.,2010,Grass,6,3,50.0
Luczak P.,2010,Hard,11,4,36.36363636363637
Luczak P.,2011,Clay,3,1,33.33333333333333
Luczak P.,2011,Hard,2,0,0.0
Luczak P. ,2009,Hard,1,0,0.0
Lukaev R.,2002,Hard,1,0,0.0
Luncanu P.A.,2009,Clay,1,0,0.0
Luncanu P.A.,2009,Hard,1,0,0.0
Luque D.,2006,Clay,1,0,0.0
Luxa P.,2000,Hard,2,0,0.0
Luxa P.,2001,Hard,1,0,0.0
Luxa P.,2002,Hard,1,0,0.0
Luxa P.,2003,Grass,2,0,0.0
Luxa P.,2003,Hard,1,0,0.0
Luz O.,2017,Clay,1,0,0.0
Luzzi F.,2000,Clay,4,2,50.0
Luzzi F.,2001,Carpet,1,0,0.0
Luzzi F.,2001,Clay,14,8,57.14285714285714
Luzzi F.,2001,Hard,2,0,0.0
Luzzi F.,2002,Clay,4,1,25.0
Luzzi F.,2002,Hard,1,0,0.0
Luzzi F.,2005,Clay,5,2,40.0
Luzzi F.,2005,Hard,3,1,33.33333333333333
Luzzi F.,2006,Clay,1,0,0.0
Luzzi F.,2006,Hard,3,1,33.33333333333333
Luzzi F.,2007,Clay,3,0,0.0
Luzzi F.,2007,Hard,2,1,50.0
Maamoun K.,2010,Hard,1,0,0.0
MacLagan M.,2000,Grass,1,0,0.0
MacLagan M.,2003,Hard,1,0,0.0
MacPhie B.,2000,Hard,2,1,50.0
Machac T.,2020,Clay,1,0,0.0
Machac T.,2021,Hard,2,0,0.0
Machac T.,2022,Hard,7,3,42.857142857142854
Machac T.,2023,Clay,3,2,66.66666666666666
Machac T.,2023,Grass,1,0,0.0
Machac T.,2023,Hard,7,2,28.57142857142857
Machac T.,2024,Clay,12,8,66.66666666666666
Machac T.,2024,Grass,3,1,33.33333333333333
Machac T.,2024,Hard,35,23,65.71428571428571
Machac T.,2025,Clay,5,2,40.0
Machac T.,2025,Grass,5,3,60.0
Machac T.,2025,Hard,23,15,65.21739130434783
Machac T.,2026,Hard,10,7,70.0
Machado R.,2005,Clay,1,0,0.0
Machado R.,2008,Clay,1,0,0.0
Machado R.,2008,Hard,2,1,50.0
Machado R.,2009,Clay,5,2,40.0
Machado R.,2009,Hard,1,0,0.0
Machado R.,2010,Clay,5,3,60.0
Machado R.,2011,Clay,12,3,25.0
Machado R.,2011,Hard,3,0,0.0
Machado R.,2012,Clay,8,1,12.5
Machado R.,2012,Grass,1,0,0.0
Machado R.,2012,Hard,5,0,0.0
Machado R.,2013,Clay,1,0,0.0
Machado R.,2014,Clay,2,1,50.0
Machado R.,2015,Clay,2,1,50.0
Mackin A.,2002,Grass,1,0,0.0
Mackin A.,2003,Grass,1,0,0.0
Mackin A.,2005,Carpet,2,0,0.0
Mackin A.,2005,Clay,2,0,0.0
Mackin A.,2005,Grass,3,0,0.0
Mackin A.,2006,Grass,1,0,0.0
Mackin A.,2007,Hard,1,0,0.0
Madaras D.,2022,Hard,1,0,0.0
Madaras D.,2023,Clay,1,0,0.0
Maden Y.,2016,Hard,1,0,0.0
Maden Y.,2017,Hard,2,1,50.0
Maden Y.,2018,Clay,5,3,60.0
Maden Y.,2018,Grass,2,0,0.0
Maden Y.,2018,Hard,6,2,33.33333333333333
Maden Y.,2019,Clay,4,1,25.0
Maden Y.,2019,Hard,5,2,40.0
Maden Y.,2020,Hard,1,0,0.0
Maestrelli F.,2022,Hard,1,0,0.0
Maestrelli F.,2026,Hard,3,1,33.33333333333333
Magadan A.,2025,Hard,1,0,0.0
Mager G.,2019,Hard,2,1,50.0
Mager G.,2020,Clay,10,5,50.0
Mager G.,2020,Hard,1,0,0.0
Mager G.,2021,Clay,18,8,44.44444444444444
Mager G.,2021,Grass,2,1,50.0
Mager G.,2021,Hard,19,7,36.84210526315789
Mager G.,2022,Hard,6,2,33.33333333333333
Mahut N.,2000,Clay,1,0,0.0
Mahut N.,2000,Hard,1,0,0.0
Mahut N.,2001,Carpet,1,0,0.0
Mahut N.,2001,Clay,1,0,0.0
Mahut N.,2001,Hard,3,1,33.33333333333333
Mahut N.,2002,Hard,1,0,0.0
Mahut N.,2003,Carpet,3,1,33.33333333333333
Mahut N.,2003,Clay,1,0,0.0
Mahut N.,2003,Grass,1,0,0.0
Mahut N.,2003,Hard,3,1,33.33333333333333
Mahut N.,2004,Clay,5,1,20.0
Mahut N.,2004,Grass,4,2,50.0
Mahut N.,2004,Hard,4,0,0.0
Mahut N.,2005,Carpet,3,1,33.33333333333333
Mahut N.,2005,Hard,3,0,0.0
Mahut N.,2006,Carpet,3,0,0.0
Mahut N.,2006,Clay,6,2,33.33333333333333
Mahut N.,2006,Grass,8,5,62.5
Mahut N.,2006,Hard,11,4,36.36363636363637
Mahut N.,2007,Carpet,5,1,20.0
Mahut N.,2007,Clay,3,1,33.33333333333333
Mahut N.,2007,Grass,13,10,76.92307692307693
Mahut N.,2007,Hard,20,10,50.0
Mahut N.,2008,Carpet,2,0,0.0
Mahut N.,2008,Clay,6,1,16.666666666666664
Mahut N.,2008,Grass,6,2,33.33333333333333
Mahut N.,2008,Hard,28,13,46.42857142857143
Mahut N.,2009,Grass,7,4,57.14285714285714
Mahut N.,2009,Hard,1,0,0.0
Mahut N.,2010,Clay,2,1,50.0
Mahut N.,2010,Grass,5,2,40.0
Mahut N.,2010,Hard,3,0,0.0
Mahut N.,2011,Clay,1,0,0.0
Mahut N.,2011,Grass,7,3,42.857142857142854
Mahut N.,2011,Hard,13,8,61.53846153846154
Mahut N.,2012,Clay,3,2,66.66666666666666
Mahut N.,2012,Grass,7,4,57.14285714285714
Mahut N.,2012,Hard,24,10,41.66666666666667
Mahut N.,2013,Clay,1,0,0.0
Mahut N.,2013,Grass,14,12,85.71428571428571
Mahut N.,2013,Hard,10,6,60.0
Mahut N.,2014,Clay,8,2,25.0
Mahut N.,2014,Grass,9,5,55.55555555555556
Mahut N.,2014,Hard,18,6,33.33333333333333
Mahut N.,2015,Clay,3,2,66.66666666666666
Mahut N.,2015,Grass,7,6,85.71428571428571
Mahut N.,2015,Hard,11,3,27.27272727272727
Mahut N.,2016,Clay,5,2,40.0
Mahut N.,2016,Grass,10,8,80.0
Mahut N.,2016,Hard,26,12,46.15384615384615
Mahut N.,2017,Clay,5,1,20.0
Mahut N.,2017,Grass,5,1,20.0
Mahut N.,2017,Hard,23,12,52.17391304347826
Mahut N.,2018,Clay,1,0,0.0
Mahut N.,2018,Grass,1,0,0.0
Mahut N.,2018,Hard,9,3,33.33333333333333
Mahut N.,2019,Clay,3,2,66.66666666666666
Mahut N.,2019,Grass,3,2,66.66666666666666
Mahut N.,2019,Hard,1,0,0.0
Majchrzak K.,2017,Grass,1,0,0.0
Majchrzak K.,2019,Grass,2,0,0.0
Majchrzak K.,2019,Hard,5,2,40.0
Majchrzak K.,2020,Clay,2,0,0.0
Majchrzak K.,2020,Hard,1,0,0.0
Majchrzak K.,2021,Clay,5,2,40.0
Majchrzak K.,2021,Hard,6,2,33.33333333333333
Majchrzak K.,2022,Clay,5,2,40.0
Majchrzak K.,2022,Grass,3,1,33.33333333333333
Majchrzak K.,2022,Hard,17,9,52.94117647058824
Majchrzak K.,2025,Clay,9,4,44.44444444444444
Majchrzak K.,2025,Grass,4,3,75.0
Majchrzak K.,2025,Hard,13,7,53.84615384615385
Majchrzak K.,2026,Hard,9,4,44.44444444444444
Malcor O.,2000,Clay,1,0,0.0
Malcor O.,2001,Clay,1,0,0.0
Malisse X.,2000,Clay,3,1,33.33333333333333
Malisse X.,2000,Hard,10,5,50.0
Malisse X.,2001,Carpet,10,6,60.0
Malisse X.,2001,Clay,13,8,61.53846153846154
Malisse X.,2001,Grass,7,4,57.14285714285714
Malisse X.,2001,Hard,25,15,60.0
Malisse X.,2002,Carpet,3,1,33.33333333333333
Malisse X.,2002,Clay,10,5,50.0
Malisse X.,2002,Grass,8,6,75.0
Malisse X.,2002,Hard,29,16,55.172413793103445
Malisse X.,2003,Carpet,5,3,60.0
Malisse X.,2003,Clay,8,3,37.5
Malisse X.,2003,Grass,4,2,50.0
Malisse X.,2003,Hard,19,9,47.368421052631575
Malisse X.,2004,Carpet,7,5,71.42857142857143
Malisse X.,2004,Clay,11,6,54.54545454545454
Malisse X.,2004,Grass,4,3,75.0
Malisse X.,2004,Hard,20,6,30.0
Malisse X.,2005,Carpet,2,0,0.0
Malisse X.,2005,Clay,6,3,50.0
Malisse X.,2005,Grass,4,2,50.0
Malisse X.,2005,Hard,29,17,58.620689655172406
Malisse X.,2006,Carpet,5,3,60.0
Malisse X.,2006,Clay,4,1,25.0
Malisse X.,2006,Grass,3,1,33.33333333333333
Malisse X.,2006,Hard,40,26,65.0
Malisse X.,2007,Hard,14,11,78.57142857142857
Malisse X.,2008,Clay,2,0,0.0
Malisse X.,2008,Grass,4,2,50.0
Malisse X.,2008,Hard,13,5,38.46153846153847
Malisse X.,2009,Grass,3,1,33.33333333333333
Malisse X.,2009,Hard,3,1,33.33333333333333
Malisse X.,2010,Clay,5,3,60.0
Malisse X.,2010,Grass,11,8,72.72727272727273
Malisse X.,2010,Hard,26,11,42.30769230769231
Malisse X.,2011,Clay,9,4,44.44444444444444
Malisse X.,2011,Grass,10,7,70.0
Malisse X.,2011,Hard,26,13,50.0
Malisse X.,2012,Clay,8,3,37.5
Malisse X.,2012,Grass,12,9,75.0
Malisse X.,2012,Hard,22,8,36.36363636363637
Malisse X.,2013,Clay,5,0,0.0
Malisse X.,2013,Grass,7,4,57.14285714285714
Malisse X.,2013,Hard,18,9,50.0
Mamiit C.,2000,Clay,1,0,0.0
Mamiit C.,2000,Hard,17,6,35.294117647058826
Mamiit C.,2001,Clay,2,1,50.0
Mamiit C.,2001,Grass,4,1,25.0
Mamiit C.,2001,Hard,22,8,36.36363636363637
Mamiit C.,2002,Clay,2,1,50.0
Mamiit C.,2002,Grass,5,1,20.0
Mamiit C.,2002,Hard,15,6,40.0
Mamiit C.,2003,Clay,4,0,0.0
Mamiit C.,2003,Grass,3,1,33.33333333333333
Mamiit C.,2003,Hard,10,1,10.0
Mamiit C.,2004,Hard,3,1,33.33333333333333
Mamiit C.,2005,Hard,2,1,50.0
Mamiit C.,2008,Hard,2,1,50.0
Mankad H.,2004,Hard,1,0,0.0
Mankad H.,2005,Grass,1,0,0.0
Mankad H.,2005,Hard,1,0,0.0
Mannarino A.,2008,Carpet,1,0,0.0
Mannarino A.,2008,Clay,1,0,0.0
Mannarino A.,2008,Hard,4,3,75.0
Mannarino A.,2009,Clay,1,0,0.0
Mannarino A.,2009,Grass,1,0,0.0
Mannarino A.,2009,Hard,2,0,0.0
Mannarino A.,2010,Clay,1,0,0.0
Mannarino A.,2010,Hard,5,2,40.0
Mannarino A.,2011,Clay,8,2,25.0
Mannarino A.,2011,Grass,6,3,50.0
Mannarino A.,2011,Hard,25,11,44.0
Mannarino A.,2012,Clay,1,0,0.0
Mannarino A.,2012,Hard,6,1,16.666666666666664
Mannarino A.,2013,Clay,4,2,50.0
Mannarino A.,2013,Grass,6,3,50.0
Mannarino A.,2013,Hard,15,4,26.666666666666668
Mannarino A.,2014,Clay,7,2,28.57142857142857
Mannarino A.,2014,Grass,8,4,50.0
Mannarino A.,2014,Hard,23,10,43.47826086956522
Mannarino A.,2015,Clay,10,4,40.0
Mannarino A.,2015,Grass,11,6,54.54545454545454
Mannarino A.,2015,Hard,34,17,50.0
Mannarino A.,2016,Clay,9,4,44.44444444444444
Mannarino A.,2016,Grass,13,8,61.53846153846154
Mannarino A.,2016,Hard,32,14,43.75
Mannarino A.,2017,Clay,5,2,40.0
Mannarino A.,2017,Grass,12,7,58.333333333333336
Mannarino A.,2017,Hard,41,23,56.09756097560976
Mannarino A.,2018,Clay,7,1,14.285714285714285
Mannarino A.,2018,Grass,14,9,64.28571428571429
Mannarino A.,2018,Hard,32,14,43.75
Mannarino A.,2019,Clay,6,2,33.33333333333333
Mannarino A.,2019,Grass,9,6,66.66666666666666
Mannarino A.,2019,Hard,37,18,48.64864864864865
Mannarino A.,2020,Clay,3,0,0.0
Mannarino A.,2020,Hard,28,14,50.0
Mannarino A.,2021,Clay,7,0,0.0
Mannarino A.,2021,Grass,6,3,50.0
Mannarino A.,2021,Hard,22,9,40.909090909090914
Mannarino A.,2022,Clay,4,1,25.0
Mannarino A.,2022,Grass,8,4,50.0
Mannarino A.,2022,Hard,40,21,52.5
Mannarino A.,2023,Clay,5,1,20.0
Mannarino A.,2023,Grass,16,12,75.0
Mannarino A.,2023,Hard,40,25,62.5
Mannarino A.,2024,Clay,4,0,0.0
Mannarino A.,2024,Grass,6,1,16.666666666666664
Mannarino A.,2024,Hard,30,11,36.666666666666664
Mannarino A.,2025,Clay,2,1,50.0
Mannarino A.,2025,Grass,5,3,60.0
Mannarino A.,2025,Hard,20,8,40.0
Mannarino A.,2026,Hard,12,5,41.66666666666667
Mansouri S.,2023,Hard,1,0,0.0
Manta L.,2000,Clay,2,0,0.0
Manta L.,2000,Grass,3,0,0.0
Manta L.,2000,Hard,10,4,40.0
Manta L.,2001,Clay,1,0,0.0
Mantilla F.,2000,Clay,19,10,52.63157894736842
Mantilla F.,2000,Grass,1,0,0.0
Mantilla F.,2000,Hard,8,3,37.5
Mantilla F.,2001,Clay,30,19,63.33333333333333
Mantilla F.,2001,Grass,1,0,0.0
Mantilla F.,2001,Hard,18,9,50.0
Mantilla F.,2002,Carpet,4,2,50.0
Mantilla F.,2002,Clay,21,9,42.857142857142854
Mantilla F.,2002,Hard,21,10,47.61904761904761
Mantilla F.,2003,Carpet,4,0,0.0
Mantilla F.,2003,Clay,26,18,69.23076923076923
Mantilla F.,2003,Grass,1,0,0.0
Mantilla F.,2003,Hard,15,8,53.333333333333336
Mantilla F.,2004,Clay,23,13,56.52173913043478
Mantilla F.,2004,Grass,2,1,50.0
Mantilla F.,2004,Hard,6,2,33.33333333333333
Mantilla F.,2005,Clay,24,12,50.0
Mantilla F.,2005,Hard,2,0,0.0
Mantilla F.,2007,Clay,4,1,25.0
Marach O.,2001,Clay,2,1,50.0
Marach O.,2002,Clay,2,0,0.0
Marach O.,2005,Clay,4,2,50.0
Marach O.,2005,Hard,2,1,50.0
Marach O.,2006,Carpet,1,0,0.0
Marach O.,2006,Clay,18,9,50.0
Marach O.,2006,Grass,1,0,0.0
Marach O.,2006,Hard,6,1,16.666666666666664
Marach O.,2007,Carpet,2,1,50.0
Marach O.,2007,Clay,1,0,0.0
Marach O.,2007,Hard,2,0,0.0
Marach O.,2008,Clay,2,0,0.0
Marach O.,2009,Clay,1,0,0.0
Marcaccio G.,2004,Hard,1,0,0.0
Marcaccio G.,2006,Clay,4,2,50.0
Marcan D.,2012,Hard,1,0,0.0
Marcan D.,2013,Hard,1,0,0.0
Marchenko I.,2009,Hard,6,3,50.0
Marchenko I.,2010,Clay,3,0,0.0
Marchenko I.,2010,Grass,4,2,50.0
Marchenko I.,2010,Hard,27,12,44.44444444444444
Marchenko I.,2011,Clay,2,1,50.0
Marchenko I.,2011,Grass,4,1,25.0
Marchenko I.,2011,Hard,8,3,37.5
Marchenko I.,2012,Hard,1,0,0.0
Marchenko I.,2013,Clay,2,0,0.0
Marchenko I.,2013,Grass,1,0,0.0
Marchenko I.,2013,Hard,1,0,0.0
Marchenko I.,2014,Grass,1,0,0.0
Marchenko I.,2014,Hard,5,2,40.0
Marchenko I.,2015,Clay,2,0,0.0
Marchenko I.,2015,Grass,4,2,50.0
Marchenko I.,2015,Hard,3,0,0.0
Marchenko I.,2016,Clay,6,2,33.33333333333333
Marchenko I.,2016,Grass,2,0,0.0
Marchenko I.,2016,Hard,24,11,45.83333333333333
Marchenko I.,2017,Grass,2,0,0.0
Marchenko I.,2017,Hard,6,2,33.33333333333333
Marchenko I.,2020,Hard,1,0,0.0
Marchenko I.,2021,Grass,2,0,0.0
Marchenko I.,2021,Hard,7,3,42.857142857142854
Marchenko I.,2023,Hard,1,0,0.0
Marcondes I.,2026,Clay,1,0,0.0
Marcora R.,2017,Clay,1,0,0.0
Marcora R.,2020,Hard,3,2,66.66666666666666
Marcora R.,2021,Hard,3,1,33.33333333333333
Marin J.A,2003,Clay,2,1,50.0
Marin J.A.,2000,Clay,21,8,38.095238095238095
Marin J.A.,2000,Grass,1,0,0.0
Marin J.A.,2000,Hard,6,0,0.0
Marin J.A.,2001,Clay,11,6,54.54545454545454
Marin J.A.,2001,Hard,1,0,0.0
Marin J.A.,2002,Clay,11,4,36.36363636363637
Marin J.A.,2003,Clay,1,0,0.0
Marin J.A.,2004,Clay,2,0,0.0
Marin J.A.,2005,Clay,7,2,28.57142857142857
Marin J.A.,2006,Clay,15,4,26.666666666666668
Marin J.A.,2006,Hard,1,0,0.0
Marin L.,2002,Clay,1,0,0.0
Marozsan F.,2023,Clay,6,4,66.66666666666666
Marozsan F.,2023,Grass,1,0,0.0
Marozsan F.,2023,Hard,11,7,63.63636363636363
Marozsan F.,2024,Clay,11,4,36.36363636363637
Marozsan F.,2024,Grass,5,1,20.0
Marozsan F.,2024,Hard,32,17,53.125
Marozsan F.,2025,Clay,13,7,53.84615384615385
Marozsan F.,2025,Grass,5,2,40.0
Marozsan F.,2025,Hard,29,15,51.724137931034484
Marozsan F.,2026,Hard,12,6,50.0
Marques N.,2000,Clay,1,0,0.0
Marrai M.,2008,Clay,1,0,0.0
Marray J.,2003,Grass,1,0,0.0
Marray J.,2004,Grass,6,3,50.0
Marray J.,2005,Grass,3,1,33.33333333333333
Marray J.,2006,Hard,1,0,0.0
Marray J.,2007,Grass,1,0,0.0
Marrero D.,2008,Clay,6,2,33.33333333333333
Marrero D.,2010,Clay,3,1,33.33333333333333
Martelli M.,2000,Clay,2,1,50.0
Martelli M.,2001,Clay,1,0,0.0
Martelli M.,2001,Hard,2,1,50.0
Marterer M.,2015,Grass,1,0,0.0
Marterer M.,2015,Hard,1,0,0.0
Marterer M.,2016,Clay,1,0,0.0
Marterer M.,2016,Hard,1,0,0.0
Marterer M.,2017,Clay,5,0,0.0
Marterer M.,2017,Grass,2,0,0.0
Marterer M.,2017,Hard,3,0,0.0
Marterer M.,2018,Clay,18,10,55.55555555555556
Marterer M.,2018,Grass,4,1,25.0
Marterer M.,2018,Hard,19,7,36.84210526315789
Marterer M.,2019,Clay,7,1,14.285714285714285
Marterer M.,2019,Hard,7,3,42.857142857142854
Marterer M.,2020,Clay,3,2,66.66666666666666
